ARMAS_MEDIOS;DEPARTAMENTO ;MUNICIPIO;FECHA ;GENERO;*AGRUPA_EDAD_PERSONA;CODIGO_DANE;CANTIDAD 
ARMA DE FUEGO;VALLE;JAMUNDÍ;04/09/2021;MASCULINO;ADULTOS;76364000;1
ARMA DE FUEGO;VALLE;JAMUNDÍ;10/09/2021;MASCULINO;ADULTOS;76364000;1
ARMA DE FUEGO;VALLE;JAMUNDÍ;18/09/2021;MASCULINO;ADULTOS;76364000;1
ARMA DE FUEGO;VALLE;JAMUNDÍ;22/09/2021;FEMENINO;ADULTOS;76364000;1
ARMA DE FUEGO;VALLE;JAMUNDÍ;22/09/2021;MASCULINO;ADULTOS;76364000;1
ARMA DE FUEGO;VALLE;JAMUNDÍ;25/09/2021;MASCULINO;ADULTOS;76364000;1
ARMA DE FUEGO;VALLE;JAMUNDÍ;10/10/2021;MASCULINO;ADULTOS;76364000;1
ARMA DE FUEGO;VALLE;JAMUNDÍ;21/10/2021;MASCULINO;ADULTOS;76364000;1
ARMA DE FUEGO;VALLE;JAMUNDÍ;26/10/2021;MASCULINO;ADULTOS;76364000;1
ARMA DE FUEGO;VALLE;JAMUNDÍ;29/10/2021;FEMENINO;ADULTOS;76364000;1
ARMA DE FUEGO;VALLE;JAMUNDÍ;31/10/2021;MASCULINO;ADULTOS;76364000;1
ARMA DE FUEGO;VALLE;JAMUNDÍ;01/11/2021;MASCULINO;ADULTOS;76364000;1
ARMA DE FUEGO;VALLE;JAMUNDÍ;03/11/2021;MASCULINO;ADULTOS;76364000;1
ARMA DE FUEGO;VALLE;JAMUNDÍ;09/11/2021;MASCULINO;ADULTOS;76364000;2
ARMA DE FUEGO;VALLE;JAMUNDÍ;22/11/2021;MASCULINO;ADULTOS;76364000;1
ARMA DE FUEGO;VALLE;JAMUNDÍ;24/11/2021;MASCULINO;ADULTOS;76364000;1
ARMA DE FUEGO;VALLE;JAMUNDÍ;26/11/2021;MASCULINO;ADULTOS;76364000;1
ARMA DE FUEGO;VALLE;JAMUNDÍ;27/11/2021;MASCULINO;ADOLESCENTES;76364000;1
ARMA DE FUEGO;VALLE;JAMUNDÍ;27/11/2021;MASCULINO;ADULTOS;76364000;2
ARMA DE FUEGO;VALLE;JAMUNDÍ;05/12/2021;MASCULINO;ADULTOS;76364000;1
ARMA DE FUEGO;VALLE;JAMUNDÍ;11/12/2021;MASCULINO;ADULTOS;76364000;1
ARMA DE FUEGO;VALLE;JAMUNDÍ;17/12/2021;MASCULINO;ADULTOS;76364000;1
ARMA DE FUEGO;VALLE;JAMUNDÍ;19/12/2021;MASCULINO;ADULTOS;76364000;1
ARMA DE FUEGO;VALLE;JAMUNDÍ;25/12/2021;MASCULINO;ADULTOS;76364000;1
ARMA DE FUEGO;VALLE;JAMUNDÍ;29/12/2021;FEMENINO;ADULTOS;76364000;1
ARMA DE FUEGO;VALLE;JAMUNDÍ;30/12/2021;MASCULINO;ADULTOS;76364000;2
ARMA DE FUEGO;VALLE;LA CUMBRE;20/01/2021;MASCULINO;ADULTOS;76377000;1
ARMA DE FUEGO;VALLE;LA CUMBRE;05/02/2021;MASCULINO;ADULTOS;76377000;1
ARMA DE FUEGO;VALLE;LA CUMBRE;21/03/2021;FEMENINO;ADULTOS;76377000;1
ARMA DE FUEGO;VALLE;LA CUMBRE;12/12/2021;MASCULINO;ADULTOS;76377000;1
ARMA DE FUEGO;VALLE;LA CUMBRE;25/12/2021;MASCULINO;ADULTOS;76377000;1
ARMA DE FUEGO;VALLE;LA CUMBRE;27/12/2021;FEMENINO;ADULTOS;76377000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;22/01/2021;MASCULINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;23/01/2021;MASCULINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;23/03/2021;MASCULINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;11/05/2021;MASCULINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;15/05/2021;MASCULINO;ADOLESCENTES;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;23/05/2021;MASCULINO;ADULTOS;76400000;2
ARMA DE FUEGO;VALLE;LA UNIÓN;02/06/2021;MASCULINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;15/06/2021;MASCULINO;ADOLESCENTES;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;15/06/2021;MASCULINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;05/07/2021;MASCULINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;22/07/2021;MASCULINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;23/07/2021;MASCULINO;ADOLESCENTES;76400000;2
ARMA DE FUEGO;VALLE;LA UNIÓN;03/08/2021;MASCULINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;08/08/2021;MASCULINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;15/08/2021;MASCULINO;ADOLESCENTES;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;20/08/2021;MASCULINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;22/08/2021;MASCULINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;04/09/2021;MASCULINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;11/09/2021;MASCULINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;08/10/2021;MASCULINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;20/10/2021;MASCULINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;22/10/2021;MASCULINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;28/10/2021;MASCULINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;31/10/2021;MASCULINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;17/11/2021;FEMENINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;25/11/2021;MASCULINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;03/12/2021;MASCULINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;11/12/2021;MASCULINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;13/12/2021;MASCULINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA UNIÓN;30/12/2021;MASCULINO;ADULTOS;76400000;1
ARMA DE FUEGO;VALLE;LA VICTORIA;30/01/2021;MASCULINO;ADULTOS;76403000;1
ARMA DE FUEGO;VALLE;LA VICTORIA;15/02/2021;MASCULINO;ADULTOS;76403000;1
ARMA DE FUEGO;VALLE;LA VICTORIA;23/03/2021;FEMENINO;ADULTOS;76403000;1
ARMA DE FUEGO;VALLE;LA VICTORIA;23/07/2021;MASCULINO;ADULTOS;76403000;1
ARMA DE FUEGO;VALLE;LA VICTORIA;08/08/2021;MASCULINO;ADULTOS;76403000;1
ARMA DE FUEGO;VALLE;LA VICTORIA;12/08/2021;MASCULINO;ADULTOS;76403000;1
ARMA DE FUEGO;VALLE;LA VICTORIA;16/09/2021;MASCULINO;ADULTOS;76403000;1
ARMA DE FUEGO;VALLE;LA VICTORIA;23/09/2021;FEMENINO;ADULTOS;76403000;1
ARMA DE FUEGO;VALLE;LA VICTORIA;16/11/2021;MASCULINO;ADULTOS;76403000;1
ARMA DE FUEGO;VALLE;OBANDO;05/01/2021;MASCULINO;ADULTOS;76497000;1
ARMA DE FUEGO;VALLE;OBANDO;29/04/2021;MASCULINO;ADULTOS;76497000;1
ARMA DE FUEGO;VALLE;OBANDO;22/05/2021;MASCULINO;ADULTOS;76497000;1
ARMA DE FUEGO;VALLE;OBANDO;27/05/2021;MASCULINO;ADULTOS;76497000;1
ARMA DE FUEGO;VALLE;OBANDO;10/06/2021;MASCULINO;ADULTOS;76497000;1
ARMA DE FUEGO;VALLE;OBANDO;21/07/2021;MASCULINO;ADULTOS;76497000;1
ARMA DE FUEGO;VALLE;OBANDO;20/08/2021;MASCULINO;ADULTOS;76497000;1
ARMA DE FUEGO;VALLE;OBANDO;28/08/2021;MASCULINO;ADULTOS;76497000;1
ARMA DE FUEGO;VALLE;OBANDO;10/09/2021;MASCULINO;ADULTOS;76497000;1
ARMA DE FUEGO;VALLE;OBANDO;05/10/2021;MASCULINO;ADULTOS;76497000;1
ARMA DE FUEGO;VALLE;OBANDO;04/12/2021;MASCULINO;ADULTOS;76497000;2
ARMA DE FUEGO;VALLE;PALMIRA;01/01/2021;FEMENINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;01/01/2021;MASCULINO;ADULTOS;76520000;2
ARMA DE FUEGO;VALLE;PALMIRA;03/01/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;06/01/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;09/01/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;13/01/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;23/01/2021;MASCULINO;ADULTOS;76520000;2
ARMA DE FUEGO;VALLE;PALMIRA;05/02/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;11/02/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;15/02/2021;MASCULINO;ADOLESCENTES;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;15/02/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;17/02/2021;MASCULINO;ADOLESCENTES;76520000;2
ARMA DE FUEGO;VALLE;PALMIRA;17/02/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;18/02/2021;MASCULINO;ADOLESCENTES;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;19/02/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;21/02/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;03/03/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;29/03/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;31/03/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;01/04/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;04/04/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;07/04/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;10/04/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;15/04/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;21/04/2021;MASCULINO;ADULTOS;76520000;2
ARMA DE FUEGO;VALLE;PALMIRA;22/04/2021;MASCULINO;ADULTOS;76520000;2
ARMA DE FUEGO;VALLE;PALMIRA;23/04/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;24/04/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;28/04/2021;MASCULINO;ADULTOS;76520000;3
ARMA DE FUEGO;VALLE;PALMIRA;29/04/2021;MASCULINO;ADULTOS;76520000;3
ARMA DE FUEGO;VALLE;PALMIRA;07/05/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;09/05/2021;MASCULINO;ADULTOS;76520000;2
ARMA DE FUEGO;VALLE;PALMIRA;15/05/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;16/05/2021;MASCULINO;ADULTOS;76520000;2
ARMA DE FUEGO;VALLE;PALMIRA;17/05/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;20/05/2021;MASCULINO;ADULTOS;76520000;2
ARMA DE FUEGO;VALLE;PALMIRA;22/05/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;23/05/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;25/05/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;31/05/2021;FEMENINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;02/06/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;06/06/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;11/06/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;16/06/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;19/06/2021;MASCULINO;ADULTOS;76520000;3
ARMA DE FUEGO;VALLE;PALMIRA;22/06/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;25/06/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;04/07/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;07/07/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;08/07/2021;FEMENINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;08/07/2021;MASCULINO;ADULTOS;76520000;2
ARMA DE FUEGO;VALLE;PALMIRA;11/07/2021;MASCULINO;ADULTOS;76520000;2
ARMA DE FUEGO;VALLE;PALMIRA;13/07/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;17/07/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;31/07/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;01/08/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;08/08/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;09/08/2021;FEMENINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;13/08/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;16/08/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;17/08/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;22/08/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;25/08/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;29/08/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;06/09/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;08/09/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;12/09/2021;FEMENINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;12/09/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;13/09/2021;MASCULINO;ADOLESCENTES;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;15/09/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;22/09/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;27/09/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;29/09/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;02/10/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;05/10/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;06/10/2021;FEMENINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;07/10/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;11/10/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;18/10/2021;MASCULINO;ADULTOS;76520000;2
ARMA DE FUEGO;VALLE;PALMIRA;23/10/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;24/10/2021;MASCULINO;ADULTOS;76520000;2
ARMA DE FUEGO;VALLE;PALMIRA;26/10/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;30/10/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;31/10/2021;MASCULINO;ADULTOS;76520000;2
ARMA DE FUEGO;VALLE;PALMIRA;06/11/2021;FEMENINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;07/11/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;15/11/2021;MASCULINO;ADOLESCENTES;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;25/11/2021;FEMENINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;25/11/2021;MASCULINO;ADULTOS;76520000;2
ARMA DE FUEGO;VALLE;PALMIRA;26/11/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;08/12/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;09/12/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;13/12/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;15/12/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;19/12/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PALMIRA;22/12/2021;MASCULINO;ADULTOS;76520000;2
ARMA DE FUEGO;VALLE;PALMIRA;24/12/2021;MASCULINO;ADULTOS;76520000;2
ARMA DE FUEGO;VALLE;PALMIRA;26/12/2021;MASCULINO;ADULTOS;76520000;1
ARMA DE FUEGO;VALLE;PRADERA;02/01/2021;MASCULINO;ADULTOS;76563000;1
ARMA DE FUEGO;VALLE;PRADERA;21/02/2021;MASCULINO;ADULTOS;76563000;1
ARMA DE FUEGO;VALLE;PRADERA;25/02/2021;MASCULINO;ADULTOS;76563000;1
ARMA DE FUEGO;VALLE;PRADERA;11/03/2021;MASCULINO;ADULTOS;76563000;1
ARMA DE FUEGO;VALLE;PRADERA;10/04/2021;MASCULINO;ADULTOS;76563000;1
ARMA DE FUEGO;VALLE;PRADERA;16/04/2021;MASCULINO;ADULTOS;76563000;1
ARMA DE FUEGO;VALLE;PRADERA;06/05/2021;MASCULINO;ADULTOS;76563000;1
ARMA DE FUEGO;VALLE;PRADERA;08/05/2021;MASCULINO;ADULTOS;76563000;1
ARMA DE FUEGO;VALLE;PRADERA;13/05/2021;MASCULINO;ADULTOS;76563000;1
ARMA DE FUEGO;VALLE;PRADERA;14/05/2021;MASCULINO;ADULTOS;76563000;1
ARMA DE FUEGO;VALLE;PRADERA;05/06/2021;FEMENINO;ADULTOS;76563000;1
ARMA DE FUEGO;VALLE;PRADERA;06/06/2021;MASCULINO;ADULTOS;76563000;1
ARMA DE FUEGO;VALLE;PRADERA;29/06/2021;MASCULINO;ADULTOS;76563000;1
ARMA DE FUEGO;VALLE;PRADERA;07/07/2021;MASCULINO;ADULTOS;76563000;1
ARMA DE FUEGO;VALLE;PRADERA;10/07/2021;MASCULINO;ADULTOS;76563000;1
ARMA DE FUEGO;VALLE;PRADERA;15/07/2021;MASCULINO;ADULTOS;76563000;1
ARMA DE FUEGO;VALLE;PRADERA;15/08/2021;MASCULINO;ADULTOS;76563000;2
ARMA DE FUEGO;VALLE;PRADERA;14/09/2021;MASCULINO;ADOLESCENTES;76563000;1
ARMA DE FUEGO;VALLE;PRADERA;26/09/2021;MASCULINO;ADULTOS;76563000;1
ARMA DE FUEGO;VALLE;PRADERA;03/10/2021;MASCULINO;ADULTOS;76563000;1
ARMA DE FUEGO;VALLE;PRADERA;10/10/2021;MASCULINO;ADULTOS;76563000;2
ARMA DE FUEGO;VALLE;PRADERA;27/10/2021;MASCULINO;ADULTOS;76563000;1
ARMA DE FUEGO;VALLE;PRADERA;07/11/2021;MASCULINO;ADULTOS;76563000;1
ARMA DE FUEGO;VALLE;PRADERA;10/12/2021;MASCULINO;ADULTOS;76563000;1
ARMA DE FUEGO;VALLE;PRADERA;25/12/2021;FEMENINO;ADULTOS;76563000;1
ARMA DE FUEGO;VALLE;RESTREPO;03/05/2021;MASCULINO;ADOLESCENTES;76606000;1
ARMA DE FUEGO;VALLE;RESTREPO;03/05/2021;MASCULINO;ADULTOS;76606000;5
ARMA DE FUEGO;VALLE;RESTREPO;17/05/2021;MASCULINO;ADULTOS;76606000;1
ARMA DE FUEGO;VALLE;RESTREPO;21/05/2021;MASCULINO;ADULTOS;76606000;1
ARMA DE FUEGO;VALLE;RESTREPO;09/07/2021;MASCULINO;ADULTOS;76606000;1
ARMA DE FUEGO;VALLE;RESTREPO;13/09/2021;MASCULINO;ADULTOS;76606000;1
ARMA DE FUEGO;VALLE;RESTREPO;14/11/2021;MASCULINO;ADULTOS;76606000;1
ARMA DE FUEGO;VALLE;RESTREPO;21/11/2021;MASCULINO;ADULTOS;76606000;1
ARMA DE FUEGO;VALLE;RIOFRÍO;10/01/2021;MASCULINO;ADULTOS;76616000;1
ARMA DE FUEGO;VALLE;RIOFRÍO;15/04/2021;MASCULINO;ADULTOS;76616000;1
ARMA DE FUEGO;VALLE;RIOFRÍO;07/05/2021;MASCULINO;ADULTOS;76616000;1
ARMA DE FUEGO;VALLE;RIOFRÍO;27/05/2021;MASCULINO;ADULTOS;76616000;1
ARMA DE FUEGO;VALLE;RIOFRÍO;05/06/2021;MASCULINO;ADULTOS;76616000;1
ARMA DE FUEGO;VALLE;RIOFRÍO;06/07/2021;FEMENINO;ADULTOS;76616000;1
ARMA DE FUEGO;VALLE;RIOFRÍO;14/07/2021;MASCULINO;ADULTOS;76616000;1
ARMA DE FUEGO;VALLE;RIOFRÍO;20/07/2021;MASCULINO;ADULTOS;76616000;1
ARMA DE FUEGO;VALLE;RIOFRÍO;01/08/2021;MASCULINO;ADULTOS;76616000;1
ARMA DE FUEGO;VALLE;RIOFRÍO;08/09/2021;MASCULINO;ADULTOS;76616000;2
ARMA DE FUEGO;VALLE;RIOFRÍO;24/09/2021;MASCULINO;ADULTOS;76616000;1
ARMA DE FUEGO;VALLE;RIOFRÍO;05/10/2021;MASCULINO;ADULTOS;76616000;1
ARMA DE FUEGO;VALLE;ROLDANILLO;14/02/2021;MASCULINO;ADULTOS;76622000;1
ARMA DE FUEGO;VALLE;ROLDANILLO;01/03/2021;MASCULINO;ADULTOS;76622000;1
ARMA DE FUEGO;VALLE;ROLDANILLO;02/05/2021;MASCULINO;ADULTOS;76622000;1
ARMA DE FUEGO;VALLE;ROLDANILLO;07/05/2021;MASCULINO;ADULTOS;76622000;1
ARMA DE FUEGO;VALLE;ROLDANILLO;25/05/2021;MASCULINO;ADULTOS;76622000;1
ARMA DE FUEGO;VALLE;ROLDANILLO;30/05/2021;MASCULINO;ADULTOS;76622000;1
ARMA DE FUEGO;VALLE;ROLDANILLO;06/06/2021;MASCULINO;ADULTOS;76622000;1
ARMA DE FUEGO;VALLE;ROLDANILLO;27/06/2021;MASCULINO;ADULTOS;76622000;1
ARMA DE FUEGO;VALLE;ROLDANILLO;11/07/2021;MASCULINO;ADULTOS;76622000;1
ARMA DE FUEGO;VALLE;ROLDANILLO;14/07/2021;MASCULINO;ADULTOS;76622000;1
ARMA DE FUEGO;VALLE;ROLDANILLO;26/09/2021;MASCULINO;ADULTOS;76622000;1
ARMA DE FUEGO;VALLE;ROLDANILLO;14/11/2021;MASCULINO;ADULTOS;76622000;1
ARMA DE FUEGO;VALLE;ROLDANILLO;19/11/2021;MASCULINO;ADULTOS;76622000;1
ARMA DE FUEGO;VALLE;ROLDANILLO;27/11/2021;MASCULINO;ADULTOS;76622000;1
ARMA DE FUEGO;VALLE;ROLDANILLO;08/12/2021;MASCULINO;ADULTOS;76622000;1
ARMA DE FUEGO;VALLE;ROLDANILLO;10/12/2021;MASCULINO;ADULTOS;76622000;1
ARMA DE FUEGO;VALLE;SAN PEDRO;08/04/2021;MASCULINO;ADULTOS;76670000;1
ARMA DE FUEGO;VALLE;SAN PEDRO;07/05/2021;MASCULINO;ADULTOS;76670000;1
ARMA DE FUEGO;VALLE;SAN PEDRO;27/05/2021;MASCULINO;ADULTOS;76670000;1
ARMA DE FUEGO;VALLE;SAN PEDRO;03/06/2021;MASCULINO;ADULTOS;76670000;1
ARMA DE FUEGO;VALLE;SAN PEDRO;16/06/2021;MASCULINO;ADULTOS;76670000;1
ARMA DE FUEGO;VALLE;SAN PEDRO;21/08/2021;MASCULINO;ADULTOS;76670000;1
ARMA DE FUEGO;VALLE;SAN PEDRO;01/09/2021;MASCULINO;ADULTOS;76670000;1
ARMA DE FUEGO;VALLE;SAN PEDRO;17/09/2021;MASCULINO;ADULTOS;76670000;1
ARMA DE FUEGO;VALLE;SAN PEDRO;23/10/2021;MASCULINO;ADULTOS;76670000;3
ARMA DE FUEGO;VALLE;SAN PEDRO;31/12/2021;FEMENINO;ADULTOS;76670000;1
ARMA DE FUEGO;VALLE;SEVILLA;11/01/2021;MASCULINO;ADULTOS;76736000;1
ARMA DE FUEGO;VALLE;SEVILLA;16/01/2021;MASCULINO;ADULTOS;76736000;1
ARMA DE FUEGO;VALLE;SEVILLA;20/01/2021;MASCULINO;ADULTOS;76736000;1
ARMA DE FUEGO;VALLE;SEVILLA;22/01/2021;MASCULINO;ADULTOS;76736000;1
ARMA DE FUEGO;VALLE;SEVILLA;04/02/2021;MASCULINO;ADULTOS;76736000;1
ARMA DE FUEGO;VALLE;SEVILLA;06/03/2021;MASCULINO;ADULTOS;76736000;1
ARMA DE FUEGO;VALLE;SEVILLA;10/04/2021;MASCULINO;ADULTOS;76736000;1
ARMA DE FUEGO;VALLE;SEVILLA;23/04/2021;MASCULINO;ADULTOS;76736000;1
ARMA DE FUEGO;VALLE;SEVILLA;27/05/2021;MASCULINO;ADOLESCENTES;76736000;1
ARMA DE FUEGO;VALLE;SEVILLA;18/06/2021;MASCULINO;ADULTOS;76736000;1
ARMA DE FUEGO;VALLE;SEVILLA;22/06/2021;MASCULINO;ADULTOS;76736000;1
ARMA DE FUEGO;VALLE;SEVILLA;09/08/2021;MASCULINO;ADULTOS;76736000;1
ARMA DE FUEGO;VALLE;SEVILLA;05/09/2021;MASCULINO;ADULTOS;76736000;1
ARMA DE FUEGO;VALLE;SEVILLA;19/09/2021;MASCULINO;ADULTOS;76736000;1
ARMA DE FUEGO;VALLE;SEVILLA;07/10/2021;MASCULINO;ADULTOS;76736000;1
ARMA DE FUEGO;VALLE;SEVILLA;11/10/2021;MASCULINO;ADULTOS;76736000;1
ARMA DE FUEGO;VALLE;SEVILLA;19/10/2021;MASCULINO;ADULTOS;76736000;1
